sample_id,latitude,longitude,spatial_block_id,landslide_label
sample_14508,23.23704937692354,91.50531725948437,block_46_183,0
sample_14509,26.52824815978848,92.65850157986894,block_53_185,0
sample_14510,23.80105124782403,92.24379955205433,block_47_184,0
sample_14511,27.80389528934721,96.19643999769984,block_55_192,0
sample_14512,27.483047914776627,96.50069380441123,block_54_193,0
sample_14513,28.597415469316623,95.009580547041,block_57_190,0
sample_14514,24.043801572014953,93.78361286324368,block_48_187,0
sample_14515,27.005903472572612,93.3728875309655,block_54_186,0
sample_14516,27.013078490248724,93.54005759900357,block_54_187,0
sample_14517,25.56965353694081,94.8347575250722,block_51_189,0
sample_14518,25.330956791597874,94.42007425685533,block_50_188,0
sample_14519,26.290915260894643,93.724821793278,block_52_187,0
sample_14520,27.939569314336786,94.78213317616317,block_55_189,0
sample_14521,26.79125715967612,95.21414857699139,block_53_190,0
sample_14522,29.004730995157455,94.9084919499221,block_58_189,0
sample_14523,25.59088225668977,93.21310771890461,block_51_186,0
sample_14524,25.798633704663505,90.3776245722673,block_51_180,0
sample_14525,25.470367751145623,91.00538812900348,block_50_182,0
sample_14526,27.92939887079101,96.61843176732714,block_55_193,0
sample_14527,27.408982535482473,93.85348515719332,block_54_187,0
sample_14528,28.96601117096443,95.72995626204569,block_57_191,0
sample_14529,25.530639531782352,93.84099173461085,block_51_187,0
sample_14530,25.609831791053146,93.6865091550155,block_51_187,0
sample_14531,26.132820026710107,90.99562235155337,block_52_181,0
sample_14532,25.649852419225226,94.60151765296071,block_51_189,0
sample_14533,24.8433189101996,94.04138215154549,block_49_188,0
sample_14534,27.97734016473278,95.41951828577638,block_55_190,0
sample_14535,23.51220466941752,92.46361150706296,block_47_184,0
sample_14536,27.965340299352032,95.2808508473355,block_55_190,0
sample_14537,27.251325010339983,92.30110477983423,block_54_184,0
sample_14538,23.958390433246343,92.07547328973621,block_47_184,0
sample_14539,26.047193727793722,91.82576010556421,block_52_183,0
sample_14540,27.140599989617055,93.45745479936947,block_54_186,0
sample_14541,26.619899300361,92.17508766921074,block_53_184,0
sample_14542,28.312378620084942,95.09319430921084,block_56_190,0
sample_14543,23.820460946289277,93.3340467992256,block_47_186,0
sample_14544,22.99839669822221,92.5891912660313,block_45_185,0
sample_14545,23.95584370511167,93.81492370192676,block_47_187,0
sample_14546,28.371536837521166,95.85955466718002,block_56_191,0
sample_14547,24.616569815046773,92.75626012978499,block_49_185,0
sample_14548,26.293932682468302,91.94575590576197,block_52_183,0
sample_14549,27.309597235521096,92.50456924125089,block_54_185,0
sample_14550,24.295984972040408,94.18829703009513,block_48_188,0
sample_14551,24.570648752543832,93.70487739986164,block_49_187,0
sample_14552,27.958340378548378,94.60675379783417,block_55_189,0
sample_14553,26.661184432902257,92.39117754508516,block_53_184,0
sample_14554,27.63292340657894,95.65835489993488,block_55_191,0
sample_14555,26.919535398146664,95.2505754190063,block_53_190,0
sample_14556,25.59206156381086,93.76634164553013,block_51_187,0
sample_14557,25.58799699132564,92.09834802328402,block_51_184,0
sample_14558,25.554282766705256,94.70898537115654,block_51_189,0
sample_14559,27.19830416990547,92.90431650193017,block_54_185,0
sample_14560,27.816433399447323,94.80742590012181,block_55_189,0
sample_14561,26.894851845351965,95.48044573285519,block_53_190,0
sample_14562,24.474280722273058,93.58021220288384,block_48_187,0
sample_14563,27.562168967499364,94.45411570528097,block_55_188,0
sample_14564,28.267321601901045,94.4124518763072,block_56_188,0
sample_14565,26.700550724817216,89.96983564084684,block_53_179,0
sample_14566,29.15614622685915,94.76776841090691,block_58_189,0
sample_14567,29.131232519705783,95.65156286326844,block_58_191,0
sample_14568,27.348011701625268,92.93809670763622,block_54_185,0
sample_14569,22.705391520506765,92.93266622139927,block_45_185,0
sample_14570,25.663304357523877,90.99121072985001,block_51_181,0
sample_14571,26.71156849026742,92.65705948917032,block_53_185,0
sample_14572,27.644303781429848,94.16694812565012,block_55_188,0
sample_14573,27.962953431249762,93.3589745738066,block_55_186,0
sample_14574,27.340514716293903,88.58040224657286,block_54_177,0
sample_14575,27.31381551589344,95.9357734799888,block_54_191,0
sample_14576,28.561064104229917,93.8153664996805,block_57_187,0
sample_14577,27.353232493541693,95.0151750155842,block_54_190,0
sample_14578,28.664067187332197,95.40443996418752,block_57_190,0
sample_14579,27.43795353873344,96.71322631872806,block_54_193,0
sample_14580,26.558410870696704,94.17542122482465,block_53_188,0
sample_14581,27.159265757983835,95.96842738298024,block_54_191,0
sample_14582,25.991086482472042,95.05549549763182,block_51_190,0
sample_14583,24.243148480686155,92.45802215746187,block_48_184,0
sample_14584,27.46453999546955,95.14245575477524,block_54_190,0
sample_14585,27.224072752070466,93.9630441988052,block_54_187,0
sample_14586,26.3295438662133,91.14889658208317,block_52_182,0
sample_14587,26.16845806231805,91.06928315673066,block_52_182,0
sample_14588,27.681855403857337,95.92048287945713,block_55_191,0
sample_14589,27.944657810840607,88.64507139218408,block_55_177,0
sample_14590,28.23781127174405,94.72227286635903,block_56_189,0
sample_14591,27.934535401557376,94.77191140966148,block_55_189,0
sample_14592,22.93660210547894,92.90157385050932,block_45_185,0
sample_14593,25.485064058659532,90.72819628471518,block_50_181,0
sample_14594,29.185522246394605,95.81410948452692,block_58_191,0
sample_14595,26.03919808723092,95.10045396317042,block_52_190,0
sample_14596,29.214981957402006,94.61620877157263,block_58_189,0
sample_14597,27.549073588302434,95.23107118717635,block_55_190,0
sample_14598,28.14520191659323,96.78539972254339,block_56_193,0
sample_14599,28.58322555080511,95.51524730602353,block_57_191,0
sample_14600,27.319271215364417,93.59673161580794,block_54_187,0
sample_14601,25.023589466160868,93.77992978576201,block_50_187,0
sample_14602,27.43285666967527,96.31246537442877,block_54_192,0
sample_14603,25.08748823297744,93.77989737613227,block_50_187,0
sample_14604,25.79561868844368,91.63143996106116,block_51_183,0
sample_14605,25.44744514535866,94.43200567426047,block_50_188,0
sample_14606,25.675142585947683,90.90161396415446,block_51_181,0
sample_14607,26.586721146691048,94.92475287952175,block_53_189,0
sample_14608,27.944231263122877,93.8222527131319,block_55_187,0
sample_14609,27.45988832751099,93.44782015056161,block_54_186,0
sample_14610,24.277784029643115,93.81866710382675,block_48_187,0
sample_14611,25.08373396285122,93.86858557469107,block_50_187,0
sample_14612,25.091792006850334,94.13452160966814,block_50_188,0
sample_14613,22.58226318978067,92.7748228751307,block_45_185,0
sample_14614,26.56694420260434,92.07853753013534,block_53_184,0
sample_14615,28.03364305122634,88.72104064555084,block_56_177,0
sample_14616,26.66289818901982,91.22173447964231,block_53_182,0
sample_14617,25.64184089400992,93.88409228610531,block_51_187,0
sample_14618,24.442605706357018,93.01900613258255,block_48_186,0
sample_14619,26.40369643139984,90.64008317065708,block_52_181,0
sample_14620,26.65620238264668,90.67311751255707,block_53_181,0
sample_14621,24.95701641170922,93.24996372315088,block_49_186,0
sample_14622,24.462394088398856,93.3002553214221,block_48_186,0
sample_14623,28.43131584865189,94.47503508201812,block_56_188,0
sample_14624,23.298971541638725,91.75041386323625,block_46_183,0
sample_14625,26.231782758501023,91.47571612551174,block_52_182,0
sample_14626,28.397444822064053,93.2454225693538,block_56_186,0
sample_14627,25.366285731445892,91.18680797830257,block_50_182,0
sample_14628,27.931197677639574,96.89112118537348,block_55_193,0
sample_14629,27.922495783292952,93.45446158398418,block_55_186,0
sample_14630,27.567879099933364,96.32259841883119,block_55_192,0
sample_14631,25.09069272618245,93.43116132411043,block_50_186,0
sample_14632,25.664203803984243,92.41861876538202,block_51_184,0
sample_14633,28.477126511100213,93.8288087001898,block_56_187,0
sample_14634,27.75109293247136,92.89153863803412,block_55_185,0
sample_14635,25.48990632144183,91.34379770726669,block_50_182,0
sample_14636,25.61988670732072,93.710058330869,block_51_187,0
sample_14637,27.794958722334403,88.63848857496704,block_55_177,0
sample_14638,26.52237445315582,94.29417199887408,block_53_188,0
sample_14639,27.70658172926687,94.95038269440279,block_55_189,0
sample_14640,28.036012906095102,96.06585662762407,block_56_192,0
sample_14641,28.498403878681493,95.57177142550692,block_56_191,0
sample_14642,26.341591054965274,90.11624088366719,block_52_180,0
sample_14643,25.261142749011015,90.79244652660473,block_50_181,0
sample_14644,26.292839417050704,89.96272088932565,block_52_179,0
sample_14645,27.433175900535975,92.46840378246289,block_54_184,0
sample_14646,26.76786787156263,95.13229407486115,block_53_190,0
sample_14647,26.015077172229322,91.17862738712572,block_52_182,0
sample_14648,28.75334397571563,93.97907524836403,block_57_187,0
sample_14649,23.97864241944003,93.79799136240861,block_47_187,0
sample_14650,26.11699306474052,89.98882404282568,block_52_179,0
sample_14651,27.955989858233476,88.66057977450797,block_55_177,0
sample_14652,28.561938920732054,95.56727436340879,block_57_191,0
sample_14653,28.87967219417731,95.15427094526243,block_57_190,0
sample_14654,27.9307558003642,94.22518398352277,block_55_188,0
sample_14655,27.663687281667855,93.74070137543303,block_55_187,0
sample_14656,26.0693473772967,94.14254220918696,block_52_188,0
sample_14657,24.60756974178427,92.91510951624907,block_49_185,0
sample_14658,28.530762191529163,95.60215587487514,block_57_191,0
sample_14659,28.556775351139688,95.24359034794921,block_57_190,0
sample_14660,26.254874302865346,90.51457594136494,block_52_181,0
sample_14661,27.06733518811195,92.05088651114184,block_54_184,0
sample_14662,26.137250345816714,91.40465646597244,block_52_182,0
sample_14663,25.453161552945453,89.9962485329254,block_50_179,0
sample_14664,25.554864093936988,92.4803949397574,block_51_184,0
sample_14665,24.06034721693129,92.47053108985901,block_48_184,0
sample_14666,24.33831728178776,93.79984006363162,block_48_187,0
sample_14667,25.57426499396474,90.56724488064114,block_51_181,0
sample_14668,24.909115896516294,92.50608141204023,block_49_185,0
sample_14669,27.173025225642327,92.12860216411083,block_54_184,0
sample_14670,28.80337980756625,94.3525781018411,block_57_188,0
sample_14671,28.108726429023775,96.80919071786141,block_56_193,0
sample_14672,28.14952203837046,93.22127417925799,block_56_186,0
sample_14673,28.59480107226309,94.66677346539653,block_57_189,0
sample_14674,26.27027175896643,93.42120879455786,block_52_186,0
sample_14675,23.80650890172273,91.79897350943666,block_47_183,0
sample_14676,27.52063553261275,96.79136631298013,block_55_193,0
sample_14677,25.49994893997255,92.60619012666959,block_50_185,0
sample_14678,26.23259409044752,93.32229734652157,block_52_186,0
sample_14679,28.849781854063853,95.0344735635924,block_57_190,0
sample_14680,27.71796710338004,88.61137252951146,block_55_177,0
sample_14681,28.218833728884373,96.93834095875016,block_56_193,0
sample_14682,25.441759492540175,89.88383320641184,block_50_179,0
sample_14683,27.47362685214399,96.16977622993576,block_54_192,0
sample_14684,23.491425299520547,91.79927413431759,block_46_183,0
sample_14685,26.642299653250767,92.80253708026173,block_53_185,0
sample_14686,26.607158509155536,92.89406833951256,block_53_185,0
sample_14687,25.961330939119836,92.80388138935294,block_51_185,0
sample_14688,27.01874313614573,94.03151893078731,block_54_188,0
sample_14689,26.193476738695317,92.21161992234462,block_52_184,0
sample_14690,26.066984727450354,91.65713370856237,block_52_183,0
sample_14691,25.36368646747336,94.48610151201544,block_50_188,0
sample_14692,25.7940187154593,93.7394419282293,block_51_187,0
sample_14693,25.76722988927221,90.07003086940901,block_51_180,0
sample_14694,26.456048706879116,91.84757874566124,block_52_183,0
sample_14695,26.649280649168787,90.67619462296383,block_53_181,0
sample_14696,26.771154675663247,92.90472554403365,block_53_185,0
sample_14697,26.546966614350474,91.36303515844793,block_53_182,0
sample_14698,28.496591750418666,94.01703604153825,block_56_188,0
sample_14699,27.083160455517593,95.76765863292823,block_54_191,0
sample_14700,27.419079452876645,96.83643503564721,block_54_193,0
sample_14701,23.4639186561894,92.66882256079795,block_46_185,0
sample_14702,26.693617043995673,91.31732110138472,block_53_182,0
sample_14703,28.02172630810975,93.73386614809803,block_56_187,0
sample_14704,27.318756713362323,93.64562471463466,block_54_187,0
sample_14705,27.0597937474578,94.33533468466368,block_54_188,0
sample_14706,28.778570671107676,96.0730799376872,block_57_192,0
sample_14707,28.02632146561204,95.59725456430175,block_56_191,0
sample_14708,25.797214863295157,90.34896608372507,block_51_180,0
sample_14709,25.5287186650261,92.69398434056883,block_51_185,0
sample_14710,27.97610331810666,94.85081700666335,block_55_189,0
sample_14711,28.377073249241437,96.23049561717421,block_56_192,0
sample_14712,24.464283460526982,92.73170639537864,block_48_185,0
sample_14713,25.4319321037722,93.87134121828288,block_50_187,0
sample_14714,23.555240622653855,92.80891050609772,block_47_185,0
sample_14715,28.147264768050555,95.55717562970649,block_56_191,0
sample_14716,27.62196782223884,95.89370533892577,block_55_191,0
sample_14717,26.14987617715677,93.81771976759488,block_52_187,0
sample_14718,28.443703803502416,96.22614660311106,block_56_192,0
sample_14719,29.066283656148602,95.79649863277761,block_58_191,0
sample_14720,27.413811546143656,95.30858631113014,block_54_190,0
sample_14721,25.469348407803647,92.80574436811531,block_50_185,0
sample_14722,26.032881911017164,91.44451562773273,block_52_182,0
sample_14723,26.017877919944638,92.13438210947585,block_52_184,0
sample_14724,26.27190558648352,91.53727555256737,block_52_183,0
sample_14725,23.889630656855797,91.68605441987557,block_47_183,0
sample_14726,25.95960480826892,93.96278497089769,block_51_187,0
sample_14727,24.372199536820872,93.00986106839675,block_48_186,0
sample_14728,26.58568232279987,94.61124214346877,block_53_189,0
sample_14729,26.453108998670174,92.04837106377079,block_52_184,0
sample_14730,26.90608036790573,95.70832907241859,block_53_191,0
sample_14731,24.063870486598553,92.48607242946277,block_48_184,0
sample_14732,28.47900173998908,93.78750225090144,block_56_187,0
sample_14733,28.863577254229234,94.58442106565889,block_57_189,0
sample_14734,28.185678486363337,93.77696773236754,block_56_187,0
sample_14735,23.802902795993617,92.2961680745551,block_47_184,0
sample_14736,28.977067252836072,94.40701745867979,block_57_188,0
sample_14737,23.51258389725343,91.7081799538106,block_47_183,0
sample_14738,28.566008996361028,96.26072632715663,block_57_192,0
sample_14739,25.208706988223955,92.33602217877849,block_50_184,0
sample_14740,29.197025639512887,94.78932598567108,block_58_189,0
sample_14741,24.694951466056825,92.47083420961626,block_49_184,0
sample_14742,28.567434863386197,95.60142577312381,block_57_191,0
sample_14743,28.58821327057909,94.77078132941384,block_57_189,0
sample_14744,26.071331335284277,92.93294610659125,block_52_185,0
sample_14745,27.81009891426832,88.49061207628132,block_55_176,0
sample_14746,26.279556719096384,90.5699121227454,block_52_181,0
sample_14747,29.094009940847716,95.91387788296335,block_58_191,0
sample_14748,25.463975829757107,91.88292569255215,block_50_183,0
sample_14749,26.855517171673227,90.37147040112124,block_53_180,0
sample_14750,28.17310397853739,93.4659408180143,block_56_186,0
sample_14751,27.700439983827224,92.0319447593648,block_55_184,0
sample_14752,24.427180186336134,93.94457318465912,block_48_187,0
sample_14753,26.666353180506064,93.5984129035267,block_53_187,0
sample_14754,26.505563565005648,90.01730455857486,block_53_180,0
sample_14755,24.575094472661814,94.14230242702727,block_49_188,0
sample_14756,26.14510051516818,90.35602939135597,block_52_180,0
sample_14757,27.130965220503654,93.12076739775527,block_54_186,0
sample_14758,26.045828641034102,92.90829342166333,block_52_185,0
sample_14759,26.367927346779467,90.28173836849248,block_52_180,0
sample_14760,28.30952795047469,94.84505274317715,block_56_189,0
sample_14761,25.69371286096861,94.48683711686202,block_51_188,0
sample_14762,27.43453132439847,95.14755321163872,block_54_190,0
sample_14763,27.595640074255613,94.28293540698782,block_55_188,0
sample_14764,26.57779422204562,90.204293558633,block_53_180,0
sample_14765,27.064399224232883,92.57455894590998,block_54_185,0
sample_14766,27.564877322205216,88.55456907054187,block_55_177,0
sample_14767,28.22814836250907,93.16492955624327,block_56_186,0
sample_14768,26.352373533689658,92.99081275508973,block_52_185,0
sample_14769,27.149765838537544,93.34379812501,block_54_186,0
sample_14770,25.72871509280367,90.66143394983453,block_51_181,0
sample_14771,28.326955079663797,96.2587212452263,block_56_192,0
sample_14772,25.420391201153265,90.61209830168363,block_50_181,0
sample_14773,28.24379137954142,92.9860684348796,block_56_185,0
sample_14774,26.683697486317342,92.16341447656464,block_53_184,0
sample_14775,26.249308379815115,90.25168250945896,block_52_180,0
sample_14776,27.503968421726462,93.59112524920347,block_55_187,0
sample_14777,26.185298678802965,90.34256763754178,block_52_180,0
sample_14778,27.94024761873976,88.75023282688669,block_55_177,0
sample_14779,26.136485056493605,94.97460021206301,block_52_189,0
sample_14780,27.41766460063987,93.32561644520504,block_54_186,0
sample_14781,27.4111962938957,93.48094142882108,block_54_186,0
sample_14782,28.50354964811579,93.54378184723276,block_57_187,0
sample_14783,28.20958293887707,96.0191395732902,block_56_192,0
sample_14784,28.27717855907875,95.94855073646434,block_56_191,0
sample_14785,27.464233244292167,93.7795461098031,block_54_187,0
sample_14786,28.521075092119773,95.91943530049608,block_57_191,0
sample_14787,25.55457549056443,90.98294174930825,block_51_181,0
sample_14788,22.68824402970999,92.62665694329793,block_45_185,0
sample_14789,24.469507658467823,93.8119215000158,block_48_187,0
sample_14790,24.399098314931635,93.49244865140717,block_48_186,0
sample_14791,25.606086803932083,93.15699447875457,block_51_186,0
sample_14792,24.455166990698316,93.26979802090436,block_48_186,0
sample_14793,28.701153871681562,94.47949379213894,block_57_188,0
sample_14794,26.505307542248453,90.60129567247992,block_53_181,0
sample_14795,27.514496394297467,96.70875368465279,block_55_193,0
sample_14796,22.104923441164267,92.60013317983967,block_44_185,0
sample_14797,23.526794323254858,91.37395204181715,block_47_182,0
sample_14798,25.859648837145173,91.98014244942716,block_51_183,0
sample_14799,23.915180631495858,91.77965014968984,block_47_183,0
sample_14800,25.531587125703492,90.61066311034197,block_51_181,0
sample_14801,28.622955891550593,95.56779655908544,block_57_191,0
sample_14802,27.235479075664074,92.32975760441454,block_54_184,0
sample_14803,26.006549822003834,92.70613498949771,block_52_185,0
sample_14804,27.888495607149228,92.88787933543799,block_55_185,0
sample_14805,25.75325815324313,91.22367767993721,block_51_182,0
sample_14806,26.79934703566914,93.63453097007572,block_53_187,0
sample_14807,29.181014034695767,95.59134813553354,block_58_191,0
sample_14808,26.763917663410776,90.57694856072976,block_53_181,0
sample_14809,25.71160052866058,93.01697331005292,block_51_186,0
sample_14810,27.411747524155032,95.47687816438442,block_54_190,0
sample_14811,27.5027269847474,88.2851494397535,block_55_176,0
sample_14812,26.333463243503072,94.18918254299554,block_52_188,0
sample_14813,25.261026124304614,91.14549058152643,block_50_182,0
sample_14814,29.417601959669916,96.03331797132049,block_58_192,0
sample_14815,26.475411312894842,92.1266523426717,block_52_184,0
sample_14816,28.803752341888273,95.12891854163587,block_57_190,0
sample_14817,26.83272140374363,92.09663329917746,block_53_184,0
sample_14818,28.61011497285306,93.46424197032691,block_57_186,0
sample_14819,25.506550469067044,90.99968331525983,block_51_181,0
sample_14820,27.233525450491136,94.7103551657869,block_54_189,0
sample_14821,27.77556683135794,93.27804713066823,block_55_186,0
sample_14822,24.88004645031725,93.677075113233,block_49_187,0
sample_14823,23.754132807177758,93.18717102698368,block_47_186,0
sample_14824,26.884780117587113,93.47007935787941,block_53_186,0
sample_14825,25.910456323230207,93.61405968517221,block_51_187,0
sample_14826,23.576010239190047,93.21957674776661,block_47_186,0
sample_14827,27.183986947062806,92.6721618929248,block_54_185,0
sample_14828,25.575838394480716,90.51633718718232,block_51_181,0
sample_14829,23.68379780923899,92.54494970839708,block_47_185,0
sample_14830,27.165649778500615,95.14089414909611,block_54_190,0
sample_14831,27.960987180670728,88.4715992808952,block_55_176,0
sample_14832,28.853124376295533,95.69260970470627,block_57_191,0
sample_14833,25.95181876904263,91.43568810907253,block_51_182,0
sample_14834,26.349858114391395,93.54658341725884,block_52_187,0
sample_14835,23.830103131259836,91.62991688025322,block_47_183,0
sample_14836,27.73222369883199,95.28582613519734,block_55_190,0
sample_14837,28.793301002221455,95.96138796421282,block_57_191,0
sample_14838,26.42653799737556,93.9869311203259,block_52_187,0
sample_14839,22.079313930872427,92.61904070548496,block_44_185,0
sample_14840,27.561828062806907,92.31703013792972,block_55_184,0
sample_14841,27.074763743792293,95.42610239423817,block_54_190,0
sample_14842,25.289547832298677,91.36819180027608,block_50_182,0
sample_14843,24.899644039161103,92.27836443842283,block_49_184,0
sample_14844,25.868686507737646,94.49322555022255,block_51_188,0
sample_14845,27.168058577624507,92.35730585617053,block_54_184,0
sample_14846,28.41404667912384,95.84571063490468,block_56_191,0
sample_14847,29.153866461215394,95.89025539348232,block_58_191,0
sample_14848,23.819469036970272,91.27702699006525,block_47_182,0
sample_14849,27.59513658255002,93.67547401946419,block_55_187,0
sample_14850,25.194312710002517,92.41409648687572,block_50_184,0
sample_14851,26.126749671987916,93.48098327065179,block_52_186,0
sample_14852,27.886061760404992,88.50555145158683,block_55_177,0
sample_14853,26.65220551798497,92.35966287305773,block_53_184,0
sample_14854,26.502584426295556,92.92452492080447,block_53_185,0
sample_14855,27.71946848349277,88.22944059832002,block_55_176,0
sample_14856,25.65199483940986,92.57266764017278,block_51_185,0
sample_14857,26.967798110836192,92.49823586029756,block_53_184,0
sample_14858,27.3986996139145,92.52937447216186,block_54_185,0
sample_14859,26.565576881475618,91.65557198933081,block_53_183,0
sample_14860,25.36394629870008,89.91822195764207,block_50_179,0
sample_14861,26.682379528033206,90.83534211007209,block_53_181,0
sample_14862,25.37952021843764,94.06502331088677,block_50_188,0
sample_14863,28.103735577511245,93.34677230594629,block_56_186,0
sample_14864,27.627352487009475,88.53685369174126,block_55_177,0
sample_14865,26.598027029871023,92.26524488090604,block_53_184,0
sample_14866,27.884885898634735,92.876902843875,block_55_185,0
sample_14867,27.88026397088136,97.16207992457952,block_55_194,0
sample_14868,25.76694633699297,91.83373536029082,block_51_183,0
sample_14869,27.87628792404686,96.95402405711711,block_55_193,0
sample_14870,27.983873216752507,88.80427365042716,block_55_177,0
sample_14871,26.302860820771258,90.337362603689,block_52_180,0
sample_14872,26.02192061173165,93.37033340954878,block_52_186,0
sample_14873,25.919389848456994,90.18036783175569,block_51_180,0
sample_14874,26.11765500793482,90.20664617964769,block_52_180,0
sample_14875,26.033652989138886,93.47487005646994,block_52_186,0
sample_14876,26.602462320269787,93.25751541454925,block_53_186,0
sample_14877,24.680940266953037,92.81795781260216,block_49_185,0
sample_14878,27.392039362520244,93.34709515879206,block_54_186,0
sample_14879,27.435786136693892,93.76240682160318,block_54_187,0
sample_14880,24.81093554244747,92.89401032027874,block_49_185,0
sample_14881,24.21126846071608,92.4742957189188,block_48_184,0
sample_14882,26.83867509592576,92.75323173012373,block_53_185,0
sample_14883,22.28377526089128,93.02405947185652,block_44_186,0
sample_14884,24.355495998507436,92.47923393439464,block_48_184,0
sample_14885,25.95005641950327,91.25632179275335,block_51_182,0
sample_14886,23.269677407729493,91.72660896874763,block_46_183,0
sample_14887,26.993156424034304,94.85937137415071,block_53_189,0
sample_14888,24.376934582946596,92.1100229651355,block_48_184,0
sample_14889,26.25472652786829,90.23250380465902,block_52_180,0
sample_14890,23.374828884582925,92.6084916495978,block_46_185,0
sample_14891,25.612686418330526,94.2878047925443,block_51_188,0
sample_14892,26.66132692639643,93.81263822901892,block_53_187,0
sample_14893,26.34943151330534,90.34622374289671,block_52_180,0
sample_14894,28.12802299927566,93.55476840407754,block_56_187,0
sample_14895,23.591063258668672,92.44074155627341,block_47_184,0
sample_14896,25.382791041483447,90.30555281556715,block_50_180,0
sample_14897,26.391855489854564,91.22708436084619,block_52_182,0
sample_14898,26.700411088210345,94.27663077373118,block_53_188,0
sample_14899,27.845458656402194,96.25906169834722,block_55_192,0
sample_14900,27.07722249175693,93.27184368375241,block_54_186,0
sample_14901,25.23937496503728,91.27176215200068,block_50_182,0
sample_14902,28.11304259779701,94.6181187688124,block_56_189,0
sample_14903,26.293499827284652,91.15310398540454,block_52_182,0
sample_14904,25.740228604848397,94.13000679009495,block_51_188,0
sample_14905,25.952897344941313,90.0866449429287,block_51_180,0
sample_14906,28.5396031265947,94.34934693642421,block_57_188,0
sample_14907,27.712164810560665,91.64204188866935,block_55_183,0
sample_14908,25.646439072459344,90.9238796072919,block_51_181,0
sample_14909,26.053169400849708,94.73889104227753,block_52_189,0
sample_14910,25.67076912770735,92.52520086678611,block_51_185,0
sample_14911,26.767385023148762,93.15175457392796,block_53_186,0
sample_14912,28.56837733162957,95.35602863039635,block_57_190,0
sample_14913,27.376839990823296,93.41886795531744,block_54_186,0
sample_14914,27.770206732318567,94.98151956568745,block_55_189,0
sample_14915,23.603964919866527,91.36922158920396,block_47_182,0
sample_14916,28.59701055989504,93.84005895310375,block_57_187,0
sample_14917,29.0548830155488,95.11439996191582,block_58_190,0
sample_14918,24.74418429021244,94.11060172905022,block_49_188,0
sample_14919,28.95547824719101,95.50978951624529,block_57_191,0
sample_14920,25.204721888438023,93.9478902381556,block_50_187,0
sample_14921,23.96308883299521,91.93356480857585,block_47_183,0
sample_14922,27.45229311561667,96.21613262395132,block_54_192,0
sample_14923,28.303751273302606,94.8728561064636,block_56_189,0
sample_14924,23.68577381373464,92.66147701474344,block_47_185,0
sample_14925,26.644634432481467,93.46267847906572,block_53_186,0
sample_14926,25.637073955919714,90.9079763727539,block_51_181,0
sample_14927,23.30400387411135,93.26962615713049,block_46_186,0
sample_14928,26.109459479801046,93.53813581518874,block_52_187,0
sample_14929,26.24965421910988,93.24562046516765,block_52_186,0
sample_14930,26.864310441637567,95.28883407392199,block_53_190,0
sample_14931,26.270894561193238,94.49805320927346,block_52_188,0
sample_14932,26.351222756920215,92.16946473183037,block_52_184,0
sample_14933,26.924305273838424,95.03637854676,block_53_190,0
sample_14934,25.964412491455562,92.89082902021357,block_51_185,0
sample_14935,27.356290149418356,88.8120369291657,block_54_177,0
sample_14936,28.566104374816952,96.04439888104578,block_57_192,0
sample_14937,26.413624601997434,91.45931226816944,block_52_182,0
sample_14938,27.559565948571702,95.67625426525528,block_55_191,0
sample_14939,26.58266671896012,90.4069521088161,block_53_180,0
sample_14940,28.507797063268008,96.28382178298227,block_57_192,0
sample_14941,24.76511270479497,92.44844123717375,block_49_184,0
sample_14942,27.928943225852223,96.39971224093392,block_55_192,0
sample_14943,28.319471111988797,96.84042215076947,block_56_193,0
sample_14944,28.063661407157532,93.61469077372227,block_56_187,0
sample_14945,27.577703528646627,95.47557369065335,block_55_190,0
sample_14946,24.29857561924956,93.64994423108892,block_48_187,0
sample_14947,25.66427012592861,94.57251740830849,block_51_189,0
sample_14948,26.297376157838077,89.86377478913774,block_52_179,0
sample_14949,25.61415150798545,91.73465552595098,block_51_183,0
sample_14950,27.721959661084306,92.06437559486803,block_55_184,0
sample_14951,28.638138320520046,93.76429338811317,block_57_187,0
sample_14952,27.61543010349162,95.05359734353529,block_55_190,0
sample_14953,26.814359084295017,92.28812220261449,block_53_184,0
sample_14954,25.84556086840812,92.44075731993021,block_51_184,0
sample_14955,27.568378961958413,91.93177988800194,block_55_183,0
sample_14956,25.116324360594096,94.16038086242494,block_50_188,0
sample_14957,25.193205287466647,93.79071977049426,block_50_187,0
sample_14958,28.140093652724396,93.54696220003615,block_56_187,0
sample_14959,26.36351901024835,93.02204626986436,block_52_186,0
sample_14960,26.400132087838514,90.34616476550806,block_52_180,0
sample_14961,27.61695034169565,96.16045372612393,block_55_192,0
sample_14962,25.643979832984485,91.4259697896267,block_51_182,0
sample_14963,27.106889233179782,93.4316627770004,block_54_186,0
sample_14964,27.118633686630815,92.65969723156199,block_54_185,0
sample_14965,28.18506325313196,93.40859881811133,block_56_186,0
sample_14966,22.982217885428245,91.57606700188782,block_45_183,0
sample_14967,25.4154385677223,93.51773622319506,block_50_187,0
sample_14968,25.591313641128245,94.54014688714433,block_51_189,0
sample_14969,23.27230017562176,92.79485731459546,block_46_185,0
sample_14970,26.193182564432476,94.00890903517625,block_52_188,0
sample_14971,26.5353164979248,91.2450001063994,block_53_182,0
sample_14972,28.30007075774538,93.25215867440778,block_56_186,0
sample_14973,25.58342788601281,90.2238234754249,block_51_180,0
